,Date,Delhi,Mumbai,Chennai,Kolkata,Mean,Delhi_pc,Mumbai_pc,Chennai_pc,Kolkata_pc,Mean_pc,Price,INR,rup_lit_crude,int_pc,rup_lit_crude_pc,Type,INR_pc
1621,2018-04-11,64.96,69.17,68.53,67.65,67.5775,19.21,15.48,19.37,19.42,18.32,72.74,65.3,29.873723270440248,59.17,61.32,Diesel,1.35
1622,2018-04-10,64.96,69.17,68.53,67.65,67.5775,19.21,15.48,19.37,19.42,18.32,70.67,64.99,28.88580691823899,54.64,55.98,Diesel,0.87
1623,2018-04-09,64.93,69.14,68.49,67.62,67.545,19.16,15.43,19.3,19.36,18.27,68.19,64.98,27.867837735849054,49.21,50.49,Diesel,0.85
1624,2018-04-06,64.88,69.09,68.44,67.57,67.495,19.07,15.34,19.21,19.28,18.18,66.51,64.97,27.17707358490566,45.54,46.76,Diesel,0.84
1625,2018-04-05,64.85,69.06,68.41,67.54,67.465,19.01,15.29,19.16,19.22,18.13,66.54,64.93,27.172592452830195,45.6,46.73,Diesel,0.78
1626,2018-04-04,64.82,69.02,68.38,67.51,67.43249999999999,18.96,15.23,19.11,19.17,18.07,66.04,65.13,27.05147924528302,44.51,46.08,Diesel,1.09
1627,2018-04-03,64.82,69.02,68.38,67.51,67.43249999999999,18.96,15.23,19.11,19.17,18.07,69.02,65.01,28.2200641509434,51.03,52.39,Diesel,0.9
1628,2018-03-29,63.92,68.07,67.41,66.61,66.5025,17.31,13.64,17.42,17.58,16.44,69.02,65.17,28.28951823899371,51.03,52.76,Diesel,1.15
1629,2018-03-28,63.77,67.91,67.25,66.46,66.3475,17.03,13.37,17.14,17.32,16.17,68.13,65.17,27.924730188679245,49.08,50.79,Diesel,1.15
1630,2018-03-27,63.77,67.91,67.25,66.46,66.3475,17.03,13.37,17.14,17.32,16.17,68.63,64.97,28.043340251572324,50.18,51.43,Diesel,0.84
1631,2018-03-26,63.66,67.79,67.14,66.35,66.23499999999999,16.83,13.17,16.95,17.12,15.97,68.81,64.87,28.07361446540881,50.57,51.6,Diesel,0.68
1632,2018-03-23,63.01,67.1,66.44,65.7,65.5625,15.64,12.02,15.73,15.98,14.8,69.03,65.0,28.219811320754715,51.05,52.39,Diesel,0.88
1633,2018-03-22,62.88,66.96,66.3,65.57,65.4275,15.4,11.79,15.49,15.75,14.56,68.98,65.1,28.24275471698113,50.94,52.51,Diesel,1.04
1634,2018-03-21,62.8,66.88,66.21,65.49,65.345,15.25,11.65,15.33,15.6,14.41,68.15,65.21,27.950072327044023,49.12,50.93,Diesel,1.21
1635,2018-03-20,62.8,66.88,66.21,65.49,65.345,15.25,11.65,15.33,15.6,14.41,66.0,65.2,27.06415094339623,44.42,46.15,Diesel,1.2
1636,2018-03-19,62.73,66.81,66.14,65.42,65.275,15.12,11.54,15.21,15.48,14.29,64.82,65.19,26.5762,41.84,43.51,Diesel,1.18
1637,2018-03-16,62.81,66.89,66.23,65.5,65.3575,15.27,11.67,15.36,15.62,14.44,64.68,64.93,26.413033962264155,41.53,42.63,Diesel,0.78
1638,2018-03-15,62.87,66.95,66.29,65.56,65.4175,15.38,11.77,15.47,15.73,14.54,63.67,64.95,26.008594339622643,39.32,40.45,Diesel,0.81
1639,2018-03-14,62.85,66.93,66.27,65.54,65.39750000000001,15.34,11.74,15.43,15.69,14.51,63.61,64.84,25.940077987421382,39.19,40.08,Diesel,0.64
1640,2018-03-13,62.85,66.93,66.27,65.54,65.39750000000001,15.34,11.74,15.43,15.69,14.51,64.2,64.86,26.188754716981133,40.48,41.42,Diesel,0.67
1641,2018-03-12,62.87,66.95,66.29,65.56,65.4175,15.38,11.77,15.47,15.73,14.54,64.53,65.01,26.38424716981132,41.2,42.47,Diesel,0.9
1642,2018-03-09,62.88,66.96,66.3,65.57,65.4275,15.4,11.79,15.49,15.75,14.56,65.19,65.2,26.732,42.65,44.35,Diesel,1.2
1643,2018-03-08,62.91,67.0,66.33,65.6,65.46000000000001,15.45,11.85,15.54,15.8,14.62,63.87,65.13,26.162598113207544,39.76,41.28,Diesel,1.09
1644,2018-03-07,62.96,67.05,66.39,65.65,65.51249999999999,15.54,11.94,15.64,15.89,14.71,65.09,64.89,26.564088679245284,42.43,43.45,Diesel,0.71
1645,2018-03-06,62.96,67.05,66.39,65.65,65.51249999999999,15.54,11.94,15.64,15.89,14.71,65.67,64.93,26.817315094339627,43.7,44.81,Diesel,0.78
1646,2018-03-05,62.89,66.97,66.31,65.58,65.4375,15.42,11.8,15.5,15.76,14.58,65.78,65.11,26.93670314465409,43.94,45.46,Diesel,1.06
1647,2018-03-02,62.48,66.54,65.87,65.17,65.015,14.66,11.09,14.74,15.04,13.84,64.26,65.24,26.36680754716981,40.61,42.38,Diesel,1.26
1648,2018-03-01,62.25,66.3,65.63,64.94,64.78,14.24,10.68,14.32,14.63,13.43,64.23,65.18,26.330260377358496,40.55,42.18,Diesel,1.16
1649,2018-02-28,62.15,66.19,65.52,64.84,64.67500000000001,14.06,10.5,14.13,14.46,13.24,66.08,65.19,27.0928,44.6,46.3,Diesel,1.18
1650,2018-02-27,62.15,66.19,65.52,64.84,64.67500000000001,14.06,10.5,14.13,14.46,13.24,67.59,64.88,27.58012075471698,47.9,48.93,Diesel,0.7
1651,2018-02-26,62.17,66.21,65.54,64.86,64.69500000000001,14.09,10.53,14.16,14.49,13.28,67.96,64.78,27.6883572327044,48.71,49.52,Diesel,0.54
1652,2018-02-23,62.21,66.25,65.58,64.9,64.73500000000001,14.17,10.6,14.23,14.56,13.35,67.04,64.76,27.30509685534592,46.7,47.45,Diesel,0.51
1653,2018-02-22,62.29,66.34,65.67,64.98,64.82000000000001,14.31,10.75,14.39,14.7,13.5,66.12,65.08,27.063456603773588,44.68,46.14,Diesel,1.01
1654,2018-02-21,62.3,66.35,65.68,64.96,64.82249999999999,14.33,10.77,14.41,14.67,13.5,64.81,64.76,26.39682767295598,41.82,42.54,Diesel,0.51
1655,2018-02-20,62.29,66.34,65.67,64.95,64.8125,14.31,10.75,14.39,14.65,13.48,64.68,64.83,26.372354716981132,41.53,42.41,Diesel,0.62
1656,2018-02-19,62.44,66.5,65.83,65.1,64.9675,14.59,11.02,14.67,14.92,13.75,64.95,64.25,26.24551886792453,42.12,41.73,Diesel,-0.28
1657,2018-02-16,63.02,67.11,66.45,65.68,65.565,15.65,12.04,15.75,15.94,14.8,64.3,64.22,25.970729559748424,40.7,40.24,Diesel,-0.33
1658,2018-02-15,63.32,67.43,66.77,65.98,65.875,16.2,12.57,16.3,16.47,15.34,62.86,63.91,25.2665572327044,37.55,36.44,Diesel,-0.81
1659,2018-02-14,63.5,67.62,66.96,66.17,66.0625,16.54,12.89,16.63,16.8,15.67,62.29,64.07,25.10012767295597,36.3,35.54,Diesel,-0.56
1660,2018-02-12,63.62,67.75,67.09,66.29,66.1875,16.76,13.11,16.86,17.02,15.89,62.2,64.33,25.165572327044025,36.11,35.89,Diesel,-0.16
1661,2018-02-09,64.11,68.27,67.62,66.78,66.695,17.65,13.97,17.78,17.88,16.78,63.04,64.37,25.521288050314467,37.94,37.81,Diesel,-0.09
1662,2018-02-08,64.15,68.31,67.66,66.82,66.735,17.73,14.04,17.85,17.95,16.85,64.26,64.29,25.9828641509434,40.61,40.31,Diesel,-0.22
1663,2018-02-07,64.22,68.39,67.73,66.89,66.8075,17.86,14.17,17.98,18.08,16.98,65.74,64.25,26.564748427672956,43.85,43.45,Diesel,-0.28
1664,2018-02-06,64.22,68.39,67.73,66.89,66.8075,17.86,14.17,17.98,18.08,16.98,66.75,64.27,26.98127358490566,46.06,45.7,Diesel,-0.25
1665,2018-02-05,64.14,68.3,67.65,66.81,66.725,17.71,14.02,17.84,17.93,16.83,67.69,64.1,27.288861635220123,48.12,47.36,Diesel,-0.51
1666,2018-02-02,64.11,68.27,67.62,66.78,66.695,17.65,13.97,17.78,17.88,16.78,67.45,64.06,27.17513836477988,47.59,46.75,Diesel,-0.57
1667,2018-02-01,64.11,68.27,67.62,66.78,66.695,17.65,13.97,17.78,17.88,16.78,68.6,64.02,27.621207547169806,50.11,49.15,Diesel,-0.64
1668,2018-01-31,64.0,68.15,67.5,66.67,66.58,17.45,13.77,17.58,17.69,16.58,67.78,63.56,27.09494842767296,48.32,46.31,Diesel,-1.35
1669,2018-01-30,64.0,68.15,67.5,66.67,66.58,17.45,13.77,17.58,17.69,16.58,67.78,63.65,27.1333144654088,48.32,46.52,Diesel,-1.21
1670,2018-01-29,63.93,68.08,67.42,66.6,66.5075,17.32,13.66,17.44,17.56,16.45,68.41,63.58,27.35539496855346,49.69,47.72,Diesel,-1.32
1671,2018-01-26,63.65,67.78,67.12,66.32,66.2175,16.81,13.16,16.91,17.07,15.94,70.08,63.61,28.03640754716981,53.35,51.4,Diesel,-1.27
1672,2018-01-25,63.53,67.65,67.0,66.2,66.095,16.59,12.94,16.7,16.86,15.73,71.08,63.56,28.41411823899371,55.54,53.44,Diesel,-1.35
1673,2018-01-24,63.38,67.5,66.84,66.04,65.94,16.31,12.69,16.43,16.58,15.46,69.91,63.69,28.003571698113205,52.98,51.22,Diesel,-1.15
1674,2018-01-23,63.2,67.3,66.64,65.86,65.75,15.98,12.35,16.08,16.26,15.12,69.81,63.78,28.003030188679247,52.76,51.22,Diesel,-1.01
1675,2018-01-22,63.01,67.1,66.44,65.67,65.55499999999999,15.64,12.02,15.73,15.92,14.78,69.32,63.91,27.863152201257854,51.68,50.46,Diesel,-0.81
1676,2018-01-19,62.44,66.5,65.83,65.1,64.9675,14.59,11.02,14.67,14.92,13.75,68.56,63.84,27.527486792452837,50.02,48.65,Diesel,-0.92
1677,2018-01-18,62.25,66.3,65.63,64.91,64.77250000000001,14.24,10.68,14.32,14.58,13.41,69.48,63.85,27.90124528301887,52.04,50.67,Diesel,-0.9
1678,2018-01-17,62.06,66.09,65.42,64.72,64.57249999999999,13.89,10.33,13.95,14.25,13.06,69.19,63.93,27.81960188679245,51.4,50.23,Diesel,-0.78
1679,2018-01-16,61.88,65.9,65.23,64.54,64.3875,13.56,10.02,13.62,13.93,12.74,69.4,64.05,27.956415094339626,51.86,50.96,Diesel,-0.59
1680,2018-01-15,61.74,65.74,65.08,64.4,64.24000000000001,13.31,9.75,13.36,13.68,12.48,70.31,63.52,28.088623899371072,53.85,51.68,Diesel,-1.41
1681,2018-01-12,61.18,65.1,64.48,63.84,63.65,12.28,8.68,12.31,12.69,11.45,69.64,63.6,27.856,52.39,50.42,Diesel,-1.29
1682,2018-01-11,60.99,64.88,64.28,63.65,63.45,11.93,8.31,11.97,12.36,11.1,70.36,63.69,28.183826415094337,53.96,52.19,Diesel,-1.15
1683,2018-01-10,60.81,64.67,64.09,63.47,63.26,11.6,7.96,11.64,12.04,10.76,69.79,63.59,27.911610691823903,52.71,50.72,Diesel,-1.3
1684,2018-01-09,60.66,64.48,63.92,63.32,63.095,11.32,7.65,11.34,11.77,10.47,69.08,63.71,27.67979119496855,51.16,49.47,Diesel,-1.12
1685,2018-01-08,60.49,64.28,63.74,63.15,62.915000000000006,11.01,7.31,11.03,11.47,10.16,68.48,63.51,27.353237735849056,49.85,47.71,Diesel,-1.43
1686,2018-01-05,59.94,63.67,63.15,62.6,62.34,10.0,6.29,10.0,10.5,9.15,68.01,63.37,27.10562075471698,48.82,46.37,Diesel,-1.65
1687,2018-01-04,59.89,63.59,63.1,62.55,62.2825,9.91,6.16,9.91,10.41,9.05,68.73,63.4,27.40554716981132,50.39,47.99,Diesel,-1.6
1688,2018-01-03,59.82,63.51,63.03,62.48,62.21,9.78,6.03,9.79,10.29,8.93,67.85,63.5,27.097327044025157,48.47,46.33,Diesel,-1.44
1689,2018-01-02,59.76,63.43,62.96,62.42,62.1425,9.67,5.89,9.67,10.19,8.81,66.65,63.49,26.61388993710692,45.84,43.71,Diesel,-1.46
1690,2017-12-29,59.56,63.1,62.75,62.22,61.9075,9.3,5.34,9.3,9.83,8.4,66.73,63.88,26.80951194968554,46.02,44.77,Diesel,-0.85
1691,2017-12-28,59.47,62.97,62.65,62.13,61.805,9.14,5.13,9.13,9.67,8.22,66.8,64.08,26.92166037735849,46.17,45.38,Diesel,-0.54
1692,2017-12-27,59.38,62.85,62.55,62.04,61.705,8.97,4.92,8.95,9.51,8.04,66.03,64.16,26.644558490566038,44.49,43.88,Diesel,-0.42
1693,2017-12-21,58.85,62.16,61.99,61.51,61.1275,8.0,3.77,7.98,8.58,7.03,64.64,64.03,26.030812578616352,41.44,40.57,Diesel,-0.62
1694,2017-12-20,58.75,62.03,61.88,61.41,61.0175,7.82,3.56,7.79,8.4,6.84,64.43,64.12,25.982714465408808,40.98,40.31,Diesel,-0.48
1695,2017-12-19,58.65,61.87,61.77,61.31,60.9,7.63,3.29,7.59,8.23,6.63,63.69,64.03,25.64824339622641,39.37,38.5,Diesel,-0.62
1696,2017-12-18,58.55,61.75,61.67,61.21,60.795,7.45,3.09,7.42,8.05,6.45,64.45,64.23,26.035367924528305,41.03,40.59,Diesel,-0.31
1697,2017-12-15,58.38,61.43,61.48,61.04,60.5825,7.14,2.55,7.09,7.75,6.08,63.81,64.04,25.700581132075477,39.63,38.78,Diesel,-0.61
1698,2017-12-14,58.33,61.31,61.43,60.99,60.515,7.05,2.35,7.0,7.66,5.96,63.72,64.37,25.796581132075477,39.43,39.3,Diesel,-0.09
1699,2017-12-13,58.32,61.28,61.42,60.98,60.49999999999999,7.03,2.3,6.98,7.64,5.93,63.66,64.43,25.79631320754717,39.3,39.3,Diesel,0.0
1700,2017-12-12,58.34,61.26,61.44,61.0,60.51,7.07,2.27,7.02,7.68,5.95,64.96,64.4,26.3108427672956,42.14,42.08,Diesel,-0.05
1701,2017-12-11,58.37,61.24,61.47,61.03,60.5275,7.12,2.24,7.07,7.73,5.98,65.62,64.41,26.582290566037734,43.59,43.54,Diesel,-0.03
1702,2017-12-08,58.44,61.22,61.55,61.1,60.57749999999999,7.25,2.2,7.21,7.86,6.07,63.86,64.45,25.88538993710692,39.74,39.78,Diesel,0.03
1703,2017-12-07,58.45,61.2,61.56,61.11,60.58,7.27,2.17,7.23,7.87,6.07,62.37,64.58,25.332418867924527,36.48,36.79,Diesel,0.23
1704,2017-12-06,58.45,61.2,61.56,61.11,60.58,7.27,2.17,7.23,7.87,6.07,62.25,64.52,25.26018867924528,36.21,36.4,Diesel,0.14
1705,2017-12-05,58.43,61.17,61.54,61.09,60.5575,7.23,2.12,7.19,7.84,6.03,63.45,64.41,25.703235849056604,38.84,38.8,Diesel,-0.03
1706,2017-12-04,58.44,61.15,61.55,61.1,60.56,7.25,2.09,7.21,7.86,6.04,63.45,64.4,25.699245283018872,38.84,38.78,Diesel,-0.05
1707,2017-12-01,58.4,61.07,61.51,61.06,60.51,7.18,1.95,7.14,7.78,5.95,64.57,64.5,26.19349056603773,41.29,41.44,Diesel,0.11
1708,2017-11-30,58.39,61.05,61.5,61.05,60.4975,7.16,1.92,7.12,7.77,5.93,63.53,64.47,25.759616981132076,39.02,39.1,Diesel,0.06
1709,2017-11-29,58.37,61.03,61.47,61.03,60.475,7.12,1.89,7.07,7.73,5.89,63.74,64.31,25.78062515723271,39.47,39.22,Diesel,-0.19
1710,2017-11-28,58.37,61.03,61.47,61.03,60.475,7.12,1.89,7.07,7.73,5.89,63.56,64.42,25.751793710691825,39.08,39.06,Diesel,-0.02
1711,2017-11-27,58.34,60.99,61.44,61.0,60.4425,7.07,1.82,7.02,7.68,5.83,63.25,64.5,25.65801886792453,38.4,38.55,Diesel,0.11
1712,2017-11-24,58.33,60.96,61.43,60.99,60.4275,7.05,1.77,7.0,7.66,5.8,63.58,64.68,25.8638641509434,39.12,39.66,Diesel,0.39
1713,2017-11-23,58.3,60.93,61.4,60.96,60.3975,6.99,1.72,6.95,7.61,5.75,63.27,64.58,25.69796603773585,38.45,38.77,Diesel,0.23
1714,2017-11-22,58.3,60.93,61.4,60.96,60.3975,6.99,1.72,6.95,7.61,5.75,62.92,64.9,25.68244025157233,37.68,38.68,Diesel,0.73
1715,2017-11-21,58.33,60.96,61.43,60.99,60.4275,7.05,1.77,7.0,7.66,5.8,62.28,64.92,25.42904150943396,36.28,37.32,Diesel,0.76
1716,2017-11-20,58.33,60.96,61.43,60.99,60.4275,7.05,1.77,7.0,7.66,5.8,61.34,65.1,25.114679245283018,34.22,35.62,Diesel,1.04
1717,2017-11-17,58.31,60.94,61.41,60.97,60.4075,7.01,1.74,6.97,7.63,5.77,61.34,65.01,25.07995849056604,34.22,35.43,Diesel,0.9
1718,2017-11-16,58.31,60.94,61.41,60.97,60.4075,7.01,1.74,6.97,7.63,5.77,61.18,65.32,25.133821383647795,33.87,35.72,Diesel,1.38
1719,2017-11-15,58.32,60.95,61.42,60.98,60.4175,7.03,1.75,6.98,7.64,5.79,61.25,65.22,25.124056603773585,34.03,35.67,Diesel,1.23
1720,2017-11-14,58.34,60.97,61.44,61.0,60.4375,7.07,1.79,7.02,7.68,5.82,60.91,65.4,25.05354716981132,33.28,35.29,Diesel,1.51
1721,2017-11-13,58.31,60.94,61.41,60.97,60.4075,7.01,1.74,6.97,7.63,5.77,62.94,65.45,25.908320754716986,37.72,39.9,Diesel,1.58
1722,2017-11-10,58.31,60.94,61.41,60.97,60.4075,7.01,1.74,6.97,7.63,5.77,64.35,65.16,26.371358490566035,40.81,42.41,Diesel,1.13
1723,2017-11-09,58.31,60.94,61.41,60.97,60.4075,7.01,1.74,6.97,7.63,5.77,64.49,64.97,26.35166855345912,41.12,42.3,Diesel,0.84
1724,2017-11-08,58.26,60.89,61.36,60.92,60.3575,6.92,1.65,6.88,7.54,5.68,63.96,64.99,26.14314716981132,39.96,41.17,Diesel,0.87
1725,2017-11-07,58.26,60.89,61.36,60.92,60.3575,6.92,1.65,6.88,7.54,5.68,64.36,64.99,26.30664402515723,40.83,42.06,Diesel,0.87
1726,2017-11-06,58.16,60.78,61.25,60.82,60.2525,6.74,1.47,6.69,7.36,5.5,64.27,64.67,26.14050880503145,40.63,41.16,Diesel,0.37
1727,2017-11-03,57.93,60.54,61.0,60.59,60.015,6.31,1.07,6.25,6.95,5.08,61.42,64.52,24.92338616352201,34.4,34.59,Diesel,0.14
1728,2017-11-02,57.83,60.43,60.9,60.49,59.9125,6.13,0.88,6.08,6.78,4.9,60.79,64.6,24.698327044025152,33.02,33.37,Diesel,0.26
1729,2017-11-01,57.73,60.32,60.79,60.39,59.807500000000005,5.95,0.7,5.89,6.6,4.72,60.98,64.6,24.77552201257861,33.44,33.79,Diesel,0.26
1730,2017-10-31,57.7,60.29,60.76,60.36,59.7775,5.89,0.65,5.84,6.55,4.67,61.35,64.75,24.983726415094345,34.25,34.91,Diesel,0.5
1731,2017-10-27,57.28,59.85,60.31,59.94,59.345,5.12,-0.08,5.05,5.81,3.91,60.15,65.06,24.61232075471698,31.62,32.91,Diesel,0.98
1732,2017-10-26,57.21,59.77,60.23,59.87,59.27,4.99,-0.22,4.91,5.68,3.78,58.75,64.86,23.965566037735847,28.56,29.41,Diesel,0.67
1733,2017-10-25,57.15,59.71,60.17,59.81,59.21,4.88,-0.32,4.81,5.58,3.67,58.45,64.92,23.865245283018872,27.9,28.87,Diesel,0.76
1734,2017-10-24,57.12,59.68,60.14,59.78,59.18,4.83,-0.37,4.76,5.53,3.62,57.84,65.11,23.68529811320755,26.56,27.9,Diesel,1.06
1735,2017-10-23,57.12,59.68,60.14,59.78,59.18,4.83,-0.37,4.76,5.53,3.62,57.69,65.02,23.591218867924525,26.24,27.39,Diesel,0.92
1736,2017-10-20,56.98,59.53,59.99,59.64,59.035,4.57,-0.62,4.49,5.28,3.37,57.89,65.01,23.6693641509434,26.67,27.81,Diesel,0.9
1737,2017-10-19,56.95,59.5,59.95,59.61,59.0025,4.51,-0.67,4.42,5.23,3.31,57.82,65.03,23.64801635220126,26.52,27.7,Diesel,0.93
1738,2017-10-18,56.87,59.41,59.87,59.53,58.92,4.37,-0.82,4.28,5.08,3.16,58.05,65.05,23.749386792452828,27.02,28.25,Diesel,0.96
1739,2017-10-17,56.87,59.41,59.87,59.53,58.92,4.37,-0.82,4.28,5.08,3.16,57.63,65.03,23.57030754716981,26.11,27.28,Diesel,0.93
1740,2017-10-16,56.91,59.45,59.91,59.57,58.96,4.44,-0.75,4.35,5.15,3.23,57.49,64.74,23.408192452830185,25.8,26.4,Diesel,0.48
1741,2017-10-13,57.01,59.56,60.02,59.67,59.065,4.62,-0.57,4.55,5.33,3.42,56.86,64.96,23.23034968553459,24.42,25.44,Diesel,0.82
1742,2017-10-12,57.01,59.56,60.02,59.67,59.065,4.62,-0.57,4.55,5.33,3.42,56.13,65.03,22.956816981132075,22.82,23.97,Diesel,0.93
1743,2017-10-11,57.03,59.58,60.04,59.69,59.085,4.66,-0.53,4.58,5.37,3.45,56.13,65.14,22.99564905660377,22.82,24.18,Diesel,1.1
1744,2017-10-10,57.0,60.55,60.01,59.66,59.305,4.61,1.09,4.53,5.31,3.84,56.62,65.25,23.23556603773585,23.89,25.47,Diesel,1.27
1745,2017-10-09,57.0,60.55,60.01,59.66,59.305,4.61,1.09,4.53,5.31,3.84,55.29,65.35,22.72453773584905,20.98,22.71,Diesel,1.43
1746,2017-10-06,56.95,60.5,59.95,59.61,59.2525,4.51,1.0,4.42,5.23,3.75,55.5,65.38,22.82132075471698,21.44,23.23,Diesel,1.47
1747,2017-10-05,56.9,60.44,59.9,59.56,59.2,4.42,0.9,4.34,5.14,3.66,57.09,65.15,23.39253773584906,24.92,26.32,Diesel,1.12
1748,2017-10-04,56.89,60.43,59.89,59.55,59.19,4.4,0.88,4.32,5.12,3.64,56.0,65.02,22.90012578616352,22.54,23.66,Diesel,0.92
1749,2017-10-03,59.14,62.82,62.3,61.8,61.515,8.53,4.87,8.52,9.09,7.71,56.12,65.5,23.118616352201258,22.8,24.84,Diesel,1.66
1750,2017-10-02,59.07,62.75,62.22,61.73,61.4425,8.41,4.76,8.38,8.97,7.58,55.67,65.31,22.866715094339625,21.82,23.48,Diesel,1.37
1751,2017-09-29,58.78,62.44,61.91,61.44,61.1425,7.87,4.24,7.84,8.46,7.06,57.02,65.28,23.410475471698117,24.77,26.42,Diesel,1.32
1752,2017-09-28,58.7,62.36,61.83,61.36,61.0625,7.73,4.11,7.7,8.31,6.92,58.8,65.47,24.21154716981132,28.67,30.74,Diesel,1.61
1753,2017-09-27,58.68,62.33,61.81,61.34,61.04,7.69,4.06,7.66,8.28,6.88,58.74,65.71,24.27550566037736,28.53,31.09,Diesel,1.99
1754,2017-09-26,58.68,62.33,61.81,61.34,61.04,7.69,4.06,7.66,8.28,6.88,59.77,65.49,24.618473584905654,30.79,32.94,Diesel,1.65
1755,2017-09-25,58.72,62.38,61.85,61.38,61.0825,7.76,4.14,7.73,8.35,6.95,59.42,65.11,24.332303144654087,30.02,31.39,Diesel,1.06
1756,2017-09-22,58.69,62.35,61.82,61.35,61.0525,7.71,4.09,7.68,8.3,6.9,58.16,64.79,23.699285534591198,27.26,27.98,Diesel,0.56
1757,2017-09-21,58.69,62.35,61.82,61.35,61.0525,7.71,4.09,7.68,8.3,6.9,57.73,64.8,23.527698113207546,26.32,27.05,Diesel,0.57
1758,2017-09-20,58.79,62.45,61.92,61.45,61.1525,7.89,4.26,7.86,8.47,7.07,57.2,64.29,23.128226415094343,25.16,24.89,Diesel,-0.22
1759,2017-09-19,58.85,62.51,61.99,61.51,61.215,8.0,4.36,7.98,8.58,7.18,56.58,64.33,22.891769811320756,23.81,23.62,Diesel,-0.16
1760,2017-09-18,58.91,62.58,62.05,61.57,61.2775,8.11,4.47,8.08,8.68,7.29,55.5,64.14,22.38849056603773,21.44,20.9,Diesel,-0.45
1761,2017-09-15,58.8,62.46,61.93,61.46,61.1625,7.91,4.27,7.87,8.49,7.09,56.18,64.08,22.6416,22.93,22.26,Diesel,-0.54
1762,2017-09-14,58.74,62.4,61.87,61.4,61.1025,7.8,4.17,7.77,8.38,6.99,56.76,64.12,22.889630188679245,24.2,23.6,Diesel,-0.48
1763,2017-09-13,58.72,62.37,61.84,61.37,61.075,7.76,4.12,7.72,8.33,6.94,55.52,64.0,22.347672955974843,21.49,20.68,Diesel,-0.67
1764,2017-09-12,58.72,62.37,61.84,61.37,61.075,7.76,4.12,7.72,8.33,6.94,55.06,64.06,22.183293081761008,20.48,19.79,Diesel,-0.57
1765,2017-09-11,58.62,62.26,61.73,61.27,60.97,7.58,3.94,7.52,8.16,6.75,54.2,63.91,21.78567295597484,18.6,17.64,Diesel,-0.81
1766,2017-09-08,57.78,61.38,60.84,60.44,60.11,6.04,2.47,5.97,6.69,5.25,54.55,63.78,21.88175471698113,19.37,18.16,Diesel,-1.01
1767,2017-09-06,57.46,61.03,60.49,60.11,59.77250000000001,5.45,1.89,5.36,6.11,4.66,54.48,64.11,21.96674716981132,19.21,18.62,Diesel,-0.5
1768,2017-09-05,57.46,61.03,60.49,60.11,59.77250000000001,5.45,1.89,5.36,6.11,4.66,53.63,64.13,21.630766666666663,17.35,16.81,Diesel,-0.47
1769,2017-09-04,57.38,60.95,60.41,60.03,59.6925,5.3,1.75,5.23,5.97,4.52,52.6,64.04,21.185559748427675,15.1,14.4,Diesel,-0.61
1770,2017-09-01,57.13,60.68,60.14,59.78,59.4325,4.84,1.3,4.76,5.53,4.06,53.15,64.03,21.40373899371069,16.3,15.58,Diesel,-0.62
1771,2017-08-31,57.05,60.6,60.06,59.71,59.355,4.7,1.17,4.62,5.4,3.93,52.69,63.93,21.185356603773585,15.3,14.4,Diesel,-0.78
1772,2017-08-30,57.01,60.56,60.02,59.66,59.3125,4.62,1.1,4.55,5.31,3.85,51.91,64.03,20.904385534591192,13.59,12.88,Diesel,-0.62
1773,2017-08-29,57.02,60.56,60.02,59.67,59.31750000000001,4.64,1.1,4.55,5.33,3.86,51.64,64.02,20.79240754716981,13.0,12.28,Diesel,-0.64
1774,2017-08-28,57.03,60.57,60.03,59.68,59.3275,4.66,1.12,4.56,5.35,3.88,51.87,63.9,20.8458679245283,13.5,12.57,Diesel,-0.82
1775,2017-08-25,57.02,60.57,60.02,59.67,59.32000000000001,4.64,1.12,4.55,5.33,3.87,51.87,64.02,20.885015094339614,13.5,12.78,Diesel,-0.64
1776,2017-08-24,57.06,60.61,60.06,59.71,59.36000000000001,4.72,1.19,4.62,5.4,3.94,51.73,64.03,20.831898742138364,13.19,12.49,Diesel,-0.62
1777,2017-08-23,57.05,60.6,60.05,59.7,59.35,4.7,1.17,4.6,5.38,3.92,52.31,64.08,21.08191698113208,14.46,13.84,Diesel,-0.54
1778,2017-08-22,57.05,60.6,60.06,59.7,59.352500000000006,4.7,1.17,4.62,5.38,3.92,52.29,64.1,21.08043396226415,14.42,13.83,Diesel,-0.51
1779,2017-08-21,57.01,60.55,60.01,59.66,59.3075,4.62,1.09,4.53,5.31,3.84,51.94,64.14,20.9524,13.65,13.14,Diesel,-0.45
1780,2017-08-18,57.28,60.85,60.3,59.93,59.59,5.12,1.59,5.03,5.79,4.34,50.96,64.15,20.560276729559757,11.51,11.03,Diesel,-0.43
1781,2017-08-17,57.39,60.96,60.42,60.04,59.70249999999999,5.32,1.77,5.24,5.98,4.53,50.37,64.17,20.328571698113205,10.22,9.77,Diesel,-0.4
1782,2017-08-16,57.36,60.92,60.38,60.01,59.6675,5.27,1.7,5.17,5.93,4.47,50.39,64.19,20.34298176100629,10.26,9.85,Diesel,-0.37
1783,2017-08-15,57.3,60.86,60.32,59.95,59.6075,5.16,1.6,5.07,5.83,4.37,49.9,64.12,20.12319496855346,9.19,8.67,Diesel,-0.48
1784,2017-08-14,57.25,60.81,60.27,59.9,59.557500000000005,5.07,1.52,4.98,5.74,4.28,51.29,64.12,20.683740880503144,12.23,11.69,Diesel,-0.48
